NGC4417, 186.7100, 9.5844, 12.0, 3.3
NGC4539, 188.6442, 18.2028, 12.9, 3.3
NGC5678, 218.0229, 57.9231, 12.1, 3.3
NGC5899, 228.7638, 42.0497, 12.5, 3.3
NGC5908, 229.1796, 55.4094, 12.8, 3.3
NGC4747, 192.9392, 25.7739, 13.0, 3.3
NGC536, 21.5900, 34.7033, 13.2, 3.3
NGC3312, 159.2596, -27.5656, 12.7, 3.3
NGC4419, 186.7350, 15.0478, 12.1, 3.3
NGC755, 29.0942, -9.0625, 13.1, 3.3
NGC763, 29.0942, -9.0625, 13.1, 3.3
NGC3113, 151.1083, -28.4447, 13.2, 3.3
NGC3301, 159.2325, 21.8817, 12.3, 3.3
NGC3449, 163.2242, -32.9278, 12.5, 3.3
NGC3760, 159.2325, 21.8817, 12.3, 3.3
NGC3956, 178.5037, -20.5667, 12.7, 3.3
NGC4396, 186.4967, 15.6711, 13.1, 3.3
NGC5689, 218.8733, 48.7417, 12.8, 3.3
NGC4550, 188.8775, 12.2208, 12.6, 3.3
NGC5229, 203.5121, 47.9144, 14.4, 3.3
NGC4393, 186.4638, 27.5619, 13.4, 3.2
NGC4688, 191.9438, 4.3358, 12.6, 3.2
NGC4650, 191.0808, -40.7319, 12.6, 3.2
NGC5383, 209.2704, 41.8461, 12.1, 3.2
NGC7769, 357.7671, 20.1506, 12.8, 3.2
NGC173, 9.3017, 1.9422, 13.7, 3.2
NGC2986, 146.0662, -21.2781, 11.7, 3.2
NGC3608, 169.2458, 18.1481, 11.7, 3.2
NGC4441, 186.8342, 64.8022, 13.4, 3.2
NGC4519, 188.3758, 8.6550, 12.3, 3.2
NGC1357, 53.3212, -13.6644, 12.4, 3.2
NGC2554, 124.4725, 23.4722, 12.9, 3.2
NGC2595, 126.9246, 21.4794, 12.9, 3.2
NGC4073, 181.1129, 1.8964, 12.4, 3.2
NGC5350, 208.3396, 40.3639, 12.2, 3.2
NGC4504, 188.0725, -7.5633, 13.9, 3.2
NGC7177, 330.1717, 17.7372, 12.0, 3.2
NGC7513, 348.3071, -28.3581, 11.4, 3.2
NGC596, 23.2167, -7.0319, 11.8, 3.2
NGC4208, 183.9133, 13.9019, 11.8, 3.2
NGC4212, 183.9133, 13.9019, 11.8, 3.2
NGC1546, 63.6529, -56.0603, 11.8, 3.2
NGC4298, 185.3871, 14.6067, 12.0, 3.2
NGC5728, 220.6000, -17.2522, 12.3, 3.2
NGC1510, 60.8854, -43.3997, 13.5, 3.2
NGC3358, 160.8875, -36.4108, 12.3, 3.2
NGC5205, 202.5129, 62.5125, 13.1, 3.2
NGC3100, 150.1700, -31.6642, 12.0, 3.2
NGC3103, 150.1700, -31.6642, 12.0, 3.2
NGC3900, 177.2887, 27.0217, 12.2, 3.2
NGC3281, 157.9675, -34.8544, 12.7, 3.2
NGC5806, 225.0008, 1.8908, 12.4, 3.2
NGC3283, 157.7967, -46.2506, 12.5, 3.2
NGC5254, 204.9083, -11.4942, 12.7, 3.2
NGC5750, 221.5454, -0.2233, 12.5, 3.2
NGC4346, 185.8662, 46.9939, 12.3, 3.2
NGC6887, 304.3208, -52.7972, 12.8, 3.2
NGC1174, 46.3787, 42.8356, 12.2, 3.2
NGC1186, 46.3787, 42.8356, 12.2, 3.2
NGC4294, 185.3242, 11.5097, 12.5, 3.2
NGC5658, 220.2354, -0.3178, 13.0, 3.2
NGC5719, 220.2354, -0.3178, 13.0, 3.2
NGC2648, 130.6658, 14.2850, 12.7, 3.2
NGC1589, 67.6892, 0.8633, 12.8, 3.2
NGC5577, 215.3050, 3.4364, 13.4, 3.2
NGC1809, 75.5221, -69.5683, 13.0, 3.2
NGC1824, 76.7333, -59.7253, 13.0, 3.2
NGC4700, 192.2825, -11.4117, 12.6, 3.2
NGC4348, 185.9746, -3.4425, 13.3, 3.2
NGC7416, 343.9233, -5.4950, 13.2, 3.2
NGC684, 27.5587, 27.6461, 13.3, 3.2
NGC1145, 43.6392, -18.6358, 13.6, 3.2
