NGC312, 14.0654, -51.2169, 12.4, 1.4
NGC314, 14.2183, -30.0369, 13.4, 0.9
NGC315, 14.4542, 30.3519, 11.2, 3.0
NGC317A, 14.4125, 43.8014, 13.5, 1.4
NGC317B, 14.4187, 43.7919, 13.4, 1.1
NGC318, 14.5217, 30.4261, 14.4, 0.5
NGC319, 14.2400, -42.1614, 13.4, 1.0
NGC320, 14.6933, -19.1597, 13.8, 0.8
NGC321, 14.4133, -4.9142, 15.0, 0.4
NGC322-1, 14.2917, -42.2731, 13.4, 0.9
NGC322-2, 14.2879, -42.2700, 16.5, 0.1
NGC323, 14.1738, -51.0242, 12.6, 1.3
NGC324, 14.3108, -39.0406, 12.9, 1.4
NGC325, 14.4496, -4.8875, 14.8, 1.3
NGC326, 14.5942, 26.8658, 13.2, 1.4
NGC327, 14.4800, -4.8692, 13.4, 1.5
NGC328, 14.2388, -51.0764, 13.4, 2.6
NGC329, 14.5058, -4.9294, 13.3, 1.5
NGC331, 11.7779, -1.2689, 14.6, 0.8
NGC332, 14.7042, 7.1111, 14.0, 1.0
NGC333, 14.7137, -15.5311, 13.9, 1.6
NGC333A, 14.7137, -15.5311, 13.9, 1.6
NGC333B, 14.7121, -15.5281, 14.7, 0.3
NGC334, 14.7075, -34.8844, 13.6, 1.2
NGC335, 14.8317, -17.7658, 14.0, 1.1
NGC336, 14.5125, -17.6142, 14.7, 0.6
NGC337, 14.9579, -6.4219, 11.6, 3.0
NGC337A, 15.3904, -6.4117, 12.2, 6.6
NGC338, 15.1521, 30.6692, 12.8, 1.8
NGC340, 15.1450, -5.1339, 13.7, 0.9
NGC341, 15.1908, -8.8139, 13.0, 1.2
NGC341A, 15.1908, -8.8139, 13.0, 1.2
NGC341B, 15.1983, -8.8128, 15.8, 0.3
NGC342, 15.2075, -5.2278, 14.4, 0.8
NGC343, 14.5996, -22.7756, 15.5, 0.7
NGC344, 14.6058, -22.7711, 16.1, 0.4
NGC345, 15.3417, -5.1158, 13.9, 1.2
NGC347, 15.3962, -5.2664, 14.8, 0.6
NGC348, 15.2158, -52.7550, 13.8, 0.8
NGC349, 15.4612, -5.2003, 13.1, 1.3
NGC350, 15.4858, -5.2047, 14.4, 0.7
NGC351, 15.4908, -0.0636, 13.2, 1.5
NGC352, 15.5379, -3.7547, 12.6, 2.4
NGC353, 15.6025, -0.0431, 13.7, 1.3
NGC354, 15.8179, 22.3428, 13.5, 0.8
NGC355, 15.7787, -5.6764, 15.3, 1.0
NGC356, 15.7792, -5.0119, 13.1, 1.8
NGC357, 15.8408, -5.6608, 12.0, 2.5
NGC359, 16.0704, 0.7644, 13.4, 1.5
NGC360, 15.7146, -64.3911, 12.5, 3.6
NGC363, 16.5654, -15.4578, 14.7, 0.6
NGC364, 16.1700, 0.8028, 13.1, 1.4
NGC365, 16.0775, -34.8778, 13.4, 1.0
NGC367, 16.4537, -11.8717, 14.7, 0.9
NGC368, 16.0913, -42.7239, 13.8, 0.7
NGC369, 16.2867, -16.2408, 13.8, 1.0
NGC373, 16.7429, 32.3089, 14.9, 0.4
NGC374, 16.7742, 32.7947, 13.5, 1.1
NGC375, 16.7742, 32.3486, 14.5, 0.5
NGC377, 16.6463, -19.6686, 15.1, 0.8
NGC378, 16.5500, -29.8219, 13.1, 1.5
NGC379, 16.8154, 32.5203, 12.8, 1.4
NGC380, 16.8233, 32.4828, 12.5, 1.3
NGC382, 16.8496, 32.4033, 13.2, 0.7
NGC383, 16.8538, 32.4122, 12.2, 2.0
NGC384, 16.8542, 32.2928, 13.1, 1.1
NGC385, 16.8633, 32.3194, 13.0, 1.1
NGC386, 16.8800, 32.3625, 14.3, 0.4
NGC387, 16.8875, 32.3908, 15.5, 0.4
NGC388, 16.9462, 32.3106, 14.3, 0.6
NGC389, 17.1242, 39.6950, 14.0, 1.3
NGC391, 16.8438, 0.9258, 13.5, 0.9
NGC392, 17.0971, 33.1333, 12.7, 1.2
NGC393, 17.1538, 39.6439, 12.5, 1.7
NGC394, 17.1088, 33.1478, 13.8, 0.6
NGC396, 17.0354, 4.5308, 15.7, 0.4
NGC397, 17.1292, 33.1097, 14.8, 0.7
NGC398, 17.2233, 32.5150, 14.5, 0.8
NGC399, 17.2462, 32.6336, 13.5, 0.9
NGC403, 17.3092, 32.7517, 12.5, 1.8
NGC404, 17.3621, 35.7183, 10.3, 3.5
NGC406, 16.8517, -68.1239, 12.5, 2.6
NGC407, 17.6521, 33.1253, 13.4, 1.8
NGC409, 17.3883, -34.1944, 13.0, 1.3
NGC410, 17.7450, 33.1525, 11.5, 2.4
NGC413, 18.1304, -1.2067, 14.1, 1.2
NGC414, 17.8233, 33.1136, 13.8, 0.7
NGC415, 17.5229, -34.5097, 13.4, 1.5
NGC417, 17.7729, -17.8514, 14.0, 0.6
NGC418, 17.6483, -29.7789, 12.6, 2.0
NGC423, 17.8421, -28.7656, 13.5, 1.0
NGC424, 17.8650, -37.9164, 12.9, 2.3
NGC425, 18.2613, 38.7692, 12.7, 1.0
NGC426, 18.2021, 0.2897, 12.9, 1.4
NGC427, 18.0800, -31.9389, 14.0, 1.0
NGC428, 18.2317, 0.9814, 11.5, 4.0
NGC429, 18.2392, 0.3450, 13.4, 1.4
NGC430, 18.2496, 0.2525, 12.5, 1.3
NGC431, 18.5192, 33.7053, 12.9, 1.4
NGC432, 17.9429, -60.4725, 13.0, 1.3
NGC434, 18.0596, -57.7528, 12.0, 2.2
NGC434A, 18.1258, -57.7922, 14.9, 1.2
NGC435, 18.4992, 2.0711, 14.2, 1.1
NGC437, 18.5929, 5.9264, 12.8, 1.3
NGC438, 18.3929, -36.0986, 12.8, 1.4
NGC439, 18.4467, -30.2528, 11.5, 2.5
NGC440, 18.2017, -57.7172, 13.2, 1.2
NGC441, 18.4629, -30.2111, 12.7, 1.4
NGC442, 18.6608, -0.9794, 13.4, 1.0
NGC443, 18.7812, 33.3778, 13.1, 0.8
NGC444, 18.9567, 31.0806, 14.3, 1.9
NGC445, 18.7192, 1.9175, 14.2, 0.5
NGC446, 19.0154, 4.2944, 12.4, 2.0
NGC447, 18.9079, 33.0664, 14.0, 2.2
NGC448, 18.8188, -0.3747, 12.1, 1.6
NGC449, 19.0312, 33.0889, 14.2, 0.8
NGC450, 18.8767, 0.8614, 11.8, 3.0
NGC451, 19.0517, 33.0636, 14.0, 0.7
NGC452, 19.0625, 31.0333, 12.5, 2.5
NGC454-1, 18.5900, -54.5994, 12.2, 1.7
NGC454-2, 18.6033, -54.6028, 13.7, 1.0
NGC455, 18.9900, 5.1783, 12.7, 2.0
NGC459, 19.5342, 17.5625, 14.4, 0.7
NGC461, 19.3346, -32.1589, 13.3, 1.2
NGC462, 19.5454, 4.2264, 14.7, 0.4
NGC463, 19.7425, 16.3253, 14.1, 1.0
NGC466, 19.3062, -57.0903, 12.7, 1.7
NGC467, 19.7921, 3.3014, 11.8, 1.7
NGC468, 19.9517, 32.7672, 14.3, 0.7
NGC469, 19.8875, 14.8719, 14.1, 0.7
NGC470, 19.9367, 3.4092, 11.8, 2.9
NGC471, 19.9983, 14.7858, 13.3, 1.0
NGC472, 20.1204, 32.7083, 13.3, 1.3
NGC473, 19.9787, 16.5450, 12.5, 1.9
NGC474, 20.0279, 3.4161, 11.5, 7.1
NGC475, 20.0079, 14.8617, 15.0, 0.4
NGC476, 20.0825, 16.0206, 14.4, 0.5
NGC477, 20.3346, 40.4886, 13.0, 1.5
NGC478, 20.0371, -21.6219, 13.9, 0.9
NGC479, 20.3154, 3.8628, 13.9, 1.1
NGC480, 20.1429, -8.1197, 15.2, 0.5
NGC481, 20.3025, -8.7889, 13.3, 1.3
NGC482, 20.0850, -39.0339, 13.3, 2.2
