NGC2396, 112.0000, -10.2833, 7.4, 10.0
NGC2401, 112.3513, -12.0333, 12.6, 2.0
NGC2409, 112.9029, -16.8103, 7.3, 2.5
NGC2414, 113.3033, -14.5461, 7.9, 6.0
NGC2419, 114.5354, 38.8825, 10.3, 4.6
NGC2420, 114.5992, 21.5742, 8.3, 6.0
NGC2421, 114.0500, -19.3883, 8.3, 8.0
NGC2423, 114.2779, -12.1286, 6.7, 12.0
NGC2432, 115.2208, -18.9233, 10.2, 7.0
NGC2439, 115.1892, -30.3075, 6.9, 9.0
NGC2451, 116.3500, -36.0500, 2.8, 50.0
NGC2453, 116.8921, -26.8053, 8.3, 4.0
NGC2455, 117.2500, -20.6983, 10.2, 15.0
NGC2477, 118.0417, -37.4700, 5.8, 20.0
NGC2479, 118.7750, -16.2922, 9.6, 11.0
NGC2482, 118.8000, -23.7417, 7.3, 10.0
NGC2483, 118.9125, -26.1050, 7.6, 9.0
NGC2489, 119.0663, -29.9358, 7.9, 5.0
NGC2506, 120.0071, -9.2303, 7.6, 12.0
NGC2509, 120.1992, -18.9494, 9.3, 12.0
NGC2516, 119.5167, -59.2467, 3.8, 22.0
NGC2520, 121.2421, -27.8539, 6.5, 10.0
NGC2527, 121.2421, -27.8539, 6.5, 10.0
NGC2533, 121.7667, -28.1333, 7.6, 6.0
NGC2539, 122.6537, -11.1794, 6.5, 15.0
NGC2546, 123.1000, -36.3833, 6.3, 70.0
NGC2547, 122.5375, -48.7750, 4.7, 25.0
NGC2567, 124.6333, -29.3600, 7.4, 11.0
NGC2568, 124.5754, -36.8947, 10.7, 3.0
NGC2571, 124.7346, -28.2508, 7.0, 7.0
NGC2579, 125.2196, -35.7839, 7.5, 19.0
NGC2580, 125.3667, -29.7083, 9.7, 8.0
NGC2587, 125.8500, -28.4914, 9.2, 10.0
NGC2588, 125.7896, -31.0250, 11.8, 2.0
NGC2627, 129.3125, -28.0450, 8.4, 9.0
NGC2635, 129.6079, -33.2283, 11.2, 3.0
NGC2645, 129.7629, -45.7728, 7.0, 3.0
NGC2658, 130.8637, -31.3439, 9.2, 10.0
NGC2659, 130.6500, -45.0000, 8.6, 15.0
NGC2660, 130.6583, -46.7994, 8.8, 3.0
NGC2669, 131.5792, -51.0650, 6.1, 14.0
NGC2670, 131.3750, -47.2083, 7.8, 7.0
NGC2671, 131.5500, -40.1228, 11.6, 5.0
NGC2808, 138.0108, -63.1375, 6.2, 14.0
NGC2849, 139.8450, -39.4797, 12.5, 3.0
NGC2910, 142.6208, -51.0861, 7.2, 6.0
NGC2925, 143.2954, -52.6042, 8.3, 15.0
NGC2972, 145.0479, -49.6797, 9.9, 5.0
NGC2999, 145.0479, -49.6797, 9.9, 5.0
NGC3033, 147.1667, -55.5883, 8.8, 12.0
NGC3105, 150.1646, -53.2125, 9.7, 2.0
NGC3114, 150.6500, -59.9000, 4.2, 35.0
NGC3201, 154.4033, -45.5894, 6.9, 20.0
NGC3228, 155.3417, -50.2717, 6.0, 5.0
NGC3247, 156.0500, -56.2367, 7.6, 5.0
NGC3255, 156.6304, -59.3217, 11.0, 2.0
NGC3293, 158.9625, -57.7700, 4.7, 5.0
NGC3330, 159.6917, -53.8850, 7.4, 6.0
NGC3496, 164.9000, -59.6633, 8.2, 7.0
NGC3519, 166.0112, -60.6319, 7.7, 8.0
NGC3532, 166.4167, -57.2667, 3.0, 50.0
NGC3572, 167.6108, -59.7561, 6.6, 7.0
NGC3590, 168.2454, -59.2111, 8.2, 2.0
NGC3603, 168.7775, -60.7389, 9.1, 4.0
NGC3680, 171.4083, -42.7500, 7.6, 7.0
NGC3766, 174.0596, -60.3900, 5.3, 15.0
NGC3960, 177.6379, -54.3236, 8.3, 7.0
NGC4052, 180.5000, -62.7783, 8.8, 10.0
NGC4103, 181.6646, -60.7500, 7.4, 6.0
NGC4147, 182.5258, 18.5425, 10.4, 4.4
NGC4153, 182.5258, 18.5425, 10.4, 4.4
NGC4337, 186.0133, -57.8764, 8.9, 3.5
NGC4349, 186.0250, -60.1297, 7.4, 4.0
NGC4372, 186.4392, -71.3414, 7.2, 5.0
NGC4439, 187.1096, -59.8969, 8.4, 4.0
NGC4463, 187.4800, -63.2106, 7.2, 6.0
NGC4609, 190.5825, -61.0061, 6.9, 6.0
NGC4755, 193.4125, -59.6383, 4.2, 10.0
NGC4815, 194.4929, -63.0383, 8.6, 5.0
NGC4833, 194.8958, -69.1258, 8.4, 14.0
NGC4852, 195.0375, -58.3867, 8.9, 12.0
NGC5053, 199.1125, 17.6986, 9.0, 10.0
NGC5120, 201.4179, -62.5419, 13.0, 3.0
NGC5138, 201.8167, -58.9583, 7.6, 8.0
NGC5139, 201.6958, -46.5192, 5.3, 55.0
NGC5168, 202.7800, -59.0608, 9.1, 4.0
NGC5281, 206.6529, -61.0906, 5.9, 8.0
NGC5284, 206.7750, -58.7725, 10.0, 30.0
NGC5286, 206.6104, -50.6272, 7.4, 11.0
NGC5288, 207.1900, -63.3136, 11.8, 3.0
NGC5316, 208.5000, -60.1500, 6.0, 15.0
NGC5460, 211.9000, -47.7000, 5.6, 35.0
NGC5466, 211.3638, 28.5350, 9.2, 9.0
NGC5606, 216.9467, -58.3678, 7.7, 3.0
NGC5617, 217.4333, -59.2892, 6.3, 10.0
NGC5634, 217.4054, -4.0242, 9.5, 5.5
NGC5662, 218.8783, -55.3372, 5.5, 30.0
NGC5694, 219.9021, -25.4622, 10.2, 4.3
NGC5715, 220.9125, -56.4297, 9.8, 7.0
NGC5749, 222.2033, -53.5064, 8.8, 10.0
NGC5764, 223.3825, -51.3289, 12.6, 3.0
NGC5800, 225.4492, -50.0817, 8.0, 5.0
NGC5822, 226.0096, -53.6608, 6.5, 35.0
NGC5823, 226.3771, -54.3964, 7.9, 12.0
NGC5824, 225.9938, -32.9328, 9.1, 7.4
NGC5834, 225.9938, -32.9328, 9.1, 7.4
NGC5897, 229.3521, -20.9903, 8.4, 11.0
NGC5925, 231.8583, -53.4717, 8.4, 20.0
NGC5927, 232.0021, -49.3278, 8.0, 6.0
NGC5946, 233.8688, -49.3411, 8.4, 3.0
NGC5986, 236.5146, -36.2144, 7.6, 9.6
NGC5999, 238.0354, -55.5272, 9.0, 3.0
NGC6005, 238.9475, -56.5564, 10.7, 5.0
NGC6025, 240.8238, -59.5686, 5.1, 15.0
NGC6031, 241.8933, -53.9833, 8.5, 3.0
NGC6067, 243.2954, -53.7811, 5.6, 15.0
NGC6087, 244.7158, -56.1003, 5.4, 15.0
NGC6101, 246.4525, -71.7989, 9.2, 5.0
NGC6115, 246.1117, -50.0467, 9.8, 3.4
NGC6124, 246.3217, -39.3331, 5.8, 40.0
NGC6134, 246.9317, -48.8358, 7.2, 6.0
NGC6139, 246.9183, -37.1517, 9.1, 8.2
NGC6144, 246.8087, -25.9758, 9.0, 7.4
NGC6152, 248.1875, -51.3567, 8.1, 25.0
NGC6167, 248.6454, -48.2281, 6.7, 7.0
NGC6169, 248.5208, -43.9547, 6.6, 12.0
NGC6178, 248.9617, -44.3533, 7.2, 5.0
NGC6192, 250.0867, -42.6347, 8.5, 9.0
NGC6193, 250.3346, -47.2367, 5.2, 14.0
NGC6200, 251.0358, -46.5303, 7.4, 15.0
NGC6204, 251.5329, -46.9878, 8.2, 6.0
NGC6208, 252.3575, -52.2950, 7.2, 18.0
NGC6216, 252.3479, -43.2686, 10.1, 4.0
NGC6222, 255.1887, -43.3450, 8.0, 15.0
NGC6229, 251.7454, 47.5283, 9.4, 4.5
NGC6231, 253.5408, -40.1750, 2.6, 14.0
NGC6235, 253.3558, -21.8233, 8.9, 5.0
NGC6242, 253.8775, -38.5331, 6.4, 9.0
NGC6249, 254.4238, -43.1953, 8.2, 6.0
NGC6250, 254.4833, -44.0633, 5.9, 16.0
NGC6253, 254.7754, -51.2842, 10.2, 4.0
NGC6256, 254.8858, -36.8792, 11.3, 4.1
NGC6259, 255.1887, -43.3450, 8.0, 15.0
NGC6268, 255.5171, -38.2789, 9.5, 6.0
NGC6281, 256.1967, -36.1122, 5.4, 8.0
NGC6284, 256.1200, -23.2358, 8.9, 6.2
NGC6287, 256.2892, -21.2925, 9.3, 4.8
NGC6293, 257.5433, -25.4189, 8.3, 8.2
NGC6304, 258.6354, -28.5383, 8.3, 8.0
NGC6316, 259.1558, -27.8606, 8.1, 5.4
NGC6318, 259.0558, -38.5761, 11.8, 5.0
NGC6322, 259.6071, -41.0661, 6.0, 5.0
NGC6325, 259.4967, -22.2347, 10.2, 4.1
NGC6342, 260.2925, -18.4133, 9.5, 4.4
NGC6352, 261.3717, -47.5778, 7.8, 9.0
NGC6355, 260.9942, -25.6469, 8.6, 4.2
